Column1,Column2
Zanieczyszczenie,Warszawa-Targówek - py³ zawieszony PM2.5
2017-01-10," 	68.2	"
2017-01-11," 	62.2	"
2017-01-12," 	28.3	"
2017-01-13," 	38.6	"
2017-01-14," 	20.0	"
2017-01-15," 	29.8	"
2017-01-16," 	55.2	"
2017-01-17," 	94.4	"
2017-01-18," 	87.3	"
2017-01-19," 	43.4	"
2017-01-20," 	44.1	"
2017-01-21," 	21.4	"
2017-01-22," 	25.4	"
2017-01-23," 	50.1	"
2017-01-24," 	82.0	"
2017-01-25," 	32.5	"
2017-01-26," 	38.6	"
2017-01-27," 	106.2	"
2017-01-28," 	108.7	"
2017-01-29," 	48.3	"
2017-01-30," 	56.5	"
2017-01-31," 	69.5	"
2017-02-01," 	76.6	"
2017-02-02," 	72.0	"
2017-02-03," 	66.4	"
2017-02-04," 	35.2	"
2017-02-05," 	28.7	"
2017-02-06," 	32.8	"
2017-02-07," 	19.4	"
2017-02-08," 	15.1	"
2017-02-09," 	26.1	"
2017-02-10," 	26.1	"
2017-02-11," 	24.3	"
2017-02-12," 	22.3	"
2017-02-13," 	36.3	"
2017-02-14," 	78.2	"
2017-02-15," 	89.6	"
2017-02-16," 	124.5	"
2017-02-17," 	89.8	"
2017-02-18," 	34.5	"
2017-02-19," 	26.7	"
2017-02-20," 	33.8	"
2017-02-21," 	12.0	"
2017-02-22," 	11.4	"
2017-02-23," 	9.6	"
2017-02-24," 	8.4	"
2017-02-25," 	14.0	"
2017-02-26," 	15.6	"
2017-02-27," 	20.5	"
2017-02-28," 	32.3	"
2017-03-01," 	23.0	"
2017-03-02," 	15.1	"
2017-03-03," 	23.6	"
2017-03-04," 	31.0	"
2017-03-05," 	31.2	"
2017-03-06," 	25.8	"
2017-03-07," 	31.8	"
2017-03-08," 	35.6	"
2017-03-09," 	53.7	"
2017-03-10," 	69.3	"
2017-03-11," 	23.2	"
2017-03-12," 	14.3	"
2017-03-13," 	22.0	"
2017-03-14," 	33.0	"
2017-03-15," 	25.4	"
2017-03-16," 	12.9	"
2017-03-17," 	26.3	"
2017-03-18," 	13.4	"
